,open,high,low,close,adjclose,volume,ticker
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,3690.188232421875,6282256902.0,BTC-USD
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,3648.4306640625,6277056433.0,BTC-USD
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,3653.528564453125,6480384531.0,BTC-USD
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,3632.070556640625,6438903822.0,BTC-USD
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,3616.880859375,6271044417.0,BTC-USD
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,3620.810791015625,6091952230.0,BTC-USD
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744051.0,BTC-USD
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,3673.836181640625,7039512502.0,BTC-USD
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,3915.71435546875,9908216640.0,BTC-USD
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,3947.094482421875,9933626654.0,BTC-USD
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,3999.820556640625,8693373948.0,BTC-USD
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,3954.1181640625,7775128102.0,BTC-USD
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,4005.526611328125,7826525254.0,BTC-USD
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,4142.52685546875,8922258315.0,BTC-USD
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451.0,BTC-USD
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796066.0,BTC-USD
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996.0,BTC-USD
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,3851.04736328125,8301309684.0,BTC-USD
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,3854.785400390625,8399767798.0,BTC-USD
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,3859.583740234375,7661247975.0,BTC-USD
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786075.0,BTC-USD
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,3847.17578125,7253558152.0,BTC-USD
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175787.0,BTC-USD
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126414.0,BTC-USD
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,3903.942626953125,9175291528.0,BTC-USD
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,3911.484375,9584165518.0,BTC-USD
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,3901.131591796875,10638638944.0,BTC-USD
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,3963.313720703125,10796103518.0,BTC-USD
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,3951.599853515625,9713267606.0,BTC-USD
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,3905.227294921875,10125901902.0,BTC-USD
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,3909.15625,9809887079.0,BTC-USD
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,3906.71728515625,9469184841.0,BTC-USD
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,3924.369140625,10480789569.0,BTC-USD
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,3960.9111328125,9394210604.0,BTC-USD
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,4048.725830078125,9856166973.0,BTC-USD
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,4025.22900390625,8221625399.0,BTC-USD
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,4032.50732421875,9646954186.0,BTC-USD
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,4071.190185546875,9344919956.0,BTC-USD
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,4087.476318359375,10175916388.0,BTC-USD
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,4029.326904296875,10831212661.0,BTC-USD
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,4023.96826171875,9252935969.0,BTC-USD
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,4035.826416015625,9578850549.0,BTC-USD
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,4022.168212890625,9144851064.0,BTC-USD
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,3963.070556640625,10359818882.0,BTC-USD
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,3985.080810546875,10707678814.0,BTC-USD
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,4087.066162109375,10897131934.0,BTC-USD
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,4069.107177734375,9353915899.0,BTC-USD
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,4098.37451171875,10918665556.0,BTC-USD
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,4106.66015625,9732688060.0,BTC-USD
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,4105.404296875,9045122442.0,BTC-USD
2019-03-31,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,4158.18310546875,10157794170.0,BTC-USD
2019-04-01,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,4879.8779296875,21315047816.0,BTC-USD
2019-04-02,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582.0,BTC-USD
2019-04-03,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,4922.798828125,18251810239.0,BTC-USD
2019-04-04,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,5036.68115234375,16837325387.0,BTC-USD
2019-04-05,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,5059.8173828125,16929795193.0,BTC-USD
2019-04-06,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,5198.89697265625,16655416140.0,BTC-USD
2019-04-07,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,5289.77099609375,17154113634.0,BTC-USD
2019-04-08,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,5204.95849609375,14722104361.0,BTC-USD
2019-04-09,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,5324.5517578125,15504590933.0,BTC-USD
2019-04-10,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,5064.48779296875,16555616019.0,BTC-USD
2019-04-11,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,5089.5390625,13675206312.0,BTC-USD
2019-04-12,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,5096.58642578125,10823289598.0,BTC-USD
2019-04-13,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,5167.72216796875,10391952498.0,BTC-USD
2019-04-14,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,5067.1083984375,12290155060.0,BTC-USD
2019-04-15,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,5235.5595703125,11618660197.0,BTC-USD
2019-04-16,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,5251.93798828125,12438480676.0,BTC-USD
2019-04-17,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,5298.3857421875,13256489918.0,BTC-USD
2019-04-18,5298.154296875,5336.68017578125,5233.33544921875,5303.8125,5303.8125,13780238655.0,BTC-USD
2019-04-19,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,5337.88623046875,13169647522.0,BTC-USD
2019-04-20,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,5314.53125,13731844222.0,BTC-USD
2019-04-21,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,5399.365234375,14601631647.0,BTC-USD
2019-04-22,5399.36572265625,5633.80224609375,5389.40869140625,5572.36181640625,5572.36181640625,15867308107.0,BTC-USD
2019-04-23,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,5464.86669921875,17048033399.0,BTC-USD
2019-04-24,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,5210.515625,15330283408.0,BTC-USD
2019-04-25,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,5279.34814453125,16812108039.0,BTC-USD
2019-04-26,5279.47119140625,5310.75,5233.6357421875,5268.291015625,5268.291015625,13111274675.0,BTC-USD
2019-04-27,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,5285.13916015625,12819992055.0,BTC-USD
2019-04-28,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,5247.3525390625,13735490672.0,BTC-USD
2019-04-29,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,5350.7265625,13878964573.0,BTC-USD
2019-04-30,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,5402.697265625,13679528236.0,BTC-USD
2019-05-01,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,5505.28369140625,14644460907.0,BTC-USD
2019-05-02,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,5768.28955078125,18720780005.0,BTC-USD
2019-05-03,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,5831.16748046875,17567780765.0,BTC-USD
2019-05-04,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,5795.70849609375,14808830722.0,BTC-USD
2019-05-05,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,5746.80712890625,15737171804.0,BTC-USD
2019-05-06,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,5829.50146484375,18026409032.0,BTC-USD
2019-05-07,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,5982.45751953125,15320605299.0,BTC-USD
2019-05-08,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,6174.52880859375,16784645410.0,BTC-USD
2019-05-09,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,6378.84912109375,19419875367.0,BTC-USD
2019-05-10,6379.6669921875,7333.0029296875,6375.69873046875,7204.771484375,7204.771484375,28867562329.0,BTC-USD
2019-05-11,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,6972.37158203125,27773333679.0,BTC-USD
2019-05-12,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,7814.9150390625,28677672181.0,BTC-USD
2019-05-13,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,7994.416015625,32031452226.0,BTC-USD
2019-05-14,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,8205.16796875,28344112919.0,BTC-USD
2019-05-15,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,7884.9091796875,33167197581.0,BTC-USD
2019-05-16,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905.0,BTC-USD
2019-05-17,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286561.0,BTC-USD
2019-05-18,7267.962890625,8261.94140625,7267.962890625,8197.689453125,8197.689453125,25902422039.0,BTC-USD
2019-05-19,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,7978.30908203125,23843404339.0,BTC-USD
2019-05-20,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056.0,BTC-USD
2019-05-21,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,7680.06640625,24719473174.0,BTC-USD
2019-05-22,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,7881.8466796875,24457107820.0,BTC-USD
2019-05-23,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126990.0,BTC-USD
2019-05-24,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813106.0,BTC-USD
2019-05-25,8055.2060546875,8687.5205078125,7924.67041015625,8673.2158203125,8673.2158203125,26677970091.0,BTC-USD
2019-05-26,8674.072265625,8907.1748046875,8668.705078125,8805.7783203125,8805.7783203125,27949839563.0,BTC-USD
2019-05-27,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,8719.9619140625,24226919266.0,BTC-USD
2019-05-28,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,8659.4873046875,23473479966.0,BTC-USD
2019-05-29,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,8319.47265625,29246528551.0,BTC-USD
2019-05-30,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,8574.501953125,25365190957.0,BTC-USD
2019-05-31,8573.83984375,8625.6005859375,8481.578125,8564.0166015625,8564.0166015625,22488303543.0,BTC-USD
2019-06-01,8565.4736328125,8809.3037109375,8561.2353515625,8742.9580078125,8742.9580078125,20266216022.0,BTC-USD
2019-06-02,8741.7470703125,8743.5,8204.185546875,8208.9951171875,8208.9951171875,22004511436.0,BTC-USD
2019-06-03,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,7707.77099609375,24609731548.0,BTC-USD
2019-06-04,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,7824.2314453125,21760923463.0,BTC-USD
2019-06-05,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,7822.0234375,19474611077.0,BTC-USD
2019-06-06,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,8043.951171875,19141423230.0,BTC-USD
2019-06-07,8036.77490234375,8076.89111328125,7837.61083984375,7954.1279296875,7954.1279296875,16522722809.0,BTC-USD
2019-06-08,7949.6748046875,7975.97412109375,7583.2197265625,7688.0771484375,7688.0771484375,16610726547.0,BTC-USD
2019-06-09,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,8000.32958984375,18689275117.0,BTC-USD
2019-06-10,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,7927.71435546875,17107279931.0,BTC-USD
2019-06-11,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,8145.857421875,19034432883.0,BTC-USD
2019-06-12,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,8230.923828125,18669407147.0,BTC-USD
2019-06-13,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,8693.8330078125,19831162905.0,BTC-USD
2019-06-14,8689.74609375,8859.1279296875,8618.3955078125,8838.375,8838.375,18371033226.0,BTC-USD
2019-06-15,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,8994.48828125,23348550310.0,BTC-USD
2019-06-16,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,9320.3525390625,15562951918.0,BTC-USD
2019-06-17,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,9081.7626953125,15848210535.0,BTC-USD
2019-06-18,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,9273.521484375,15546809946.0,BTC-USD
2019-06-19,9273.060546875,9594.419921875,9232.484375,9527.16015625,9527.16015625,17846823783.0,BTC-USD
2019-06-20,9525.07421875,10144.556640625,9525.07421875,10144.556640625,10144.556640625,20624008643.0,BTC-USD
2019-06-21,10175.923828125,11157.345703125,10107.03515625,10701.69140625,10701.69140625,29995204860.0,BTC-USD
2019-06-22,10696.69140625,11246.14453125,10556.095703125,10855.37109375,10855.37109375,20998326501.0,BTC-USD
2019-06-23,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,11011.1025390625,19271652364.0,BTC-USD
2019-06-24,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,11790.9169921875,24879684533.0,BTC-USD
2019-06-25,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173.0,BTC-USD
2019-06-26,13017.125,13311.14453125,10491.8525390625,11182.806640625,11182.806640625,39977475222.0,BTC-USD
2019-06-27,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757765.0,BTC-USD
2019-06-28,12400.763671875,12400.91015625,11508.37890625,11959.37109375,11959.37109375,29923961127.0,BTC-USD
2019-06-29,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494.0,BTC-USD
2019-06-30,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,10583.134765625,29378589324.0,BTC-USD
2019-07-01,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,10801.677734375,31015895222.0,BTC-USD
2019-07-02,10818.15625,11968.078125,10818.15625,11961.26953125,11961.26953125,30796494293.0,BTC-USD
2019-07-03,11972.71875,12006.0751953125,11166.5693359375,11215.4375,11215.4375,25920294033.0,BTC-USD
2019-07-04,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,10978.4599609375,23838480210.0,BTC-USD
2019-07-05,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,11208.55078125,21092024306.0,BTC-USD
2019-07-06,11217.6162109375,11541.6201171875,11148.8046875,11450.8466796875,11450.8466796875,19369044276.0,BTC-USD
2019-07-07,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,12285.9580078125,23482551458.0,BTC-USD
2019-07-08,12284.326171875,12779.1318359375,12233.26171875,12573.8125,12573.8125,28167921522.0,BTC-USD
2019-07-09,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,12156.5126953125,33627574244.0,BTC-USD
2019-07-10,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,11358.662109375,28595327690.0,BTC-USD
2019-07-11,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,11815.986328125,23534692796.0,BTC-USD
2019-07-12,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,11392.37890625,21042616383.0,BTC-USD
2019-07-13,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,10256.05859375,22486000001.0,BTC-USD
2019-07-14,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,10895.08984375,25384047206.0,BTC-USD
2019-07-15,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,9477.6416015625,24151199069.0,BTC-USD
2019-07-16,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,9693.802734375,24569921548.0,BTC-USD
2019-07-17,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,10666.482421875,25187024648.0,BTC-USD
2019-07-18,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,10530.732421875,20727426309.0,BTC-USD
2019-07-19,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,10767.1396484375,20206615154.0,BTC-USD
2019-07-20,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,10599.10546875,17130580467.0,BTC-USD
2019-07-21,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,10343.1064453125,16334414913.0,BTC-USD
2019-07-22,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,9900.767578125,17851916994.0,BTC-USD
2019-07-23,9887.73046875,9908.796875,9614.306640625,9811.92578125,9811.92578125,17398734321.0,BTC-USD
2019-07-24,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,9911.841796875,15821952090.0,BTC-USD
2019-07-25,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,9870.3037109375,14495714483.0,BTC-USD
2019-07-26,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,9477.677734375,16817809536.0,BTC-USD
2019-07-27,9491.626953125,9575.544921875,9252.296875,9552.8603515625,9552.8603515625,13738687092.0,BTC-USD
2019-07-28,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,9519.1455078125,13791445323.0,BTC-USD
2019-07-29,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,9607.423828125,13829811132.0,BTC-USD
2019-07-30,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,10085.6279296875,16631520647.0,BTC-USD
2019-07-31,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,10399.6689453125,17165337857.0,BTC-USD
2019-08-01,10402.04296875,10657.953125,10371.013671875,10518.1748046875,10518.1748046875,17489094081.0,BTC-USD
2019-08-02,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,10821.7265625,15352685060.0,BTC-USD
2019-08-03,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,10970.1845703125,16530894786.0,BTC-USD
2019-08-04,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,11805.6533203125,23875988832.0,BTC-USD
2019-08-05,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,11478.1689453125,23635107659.0,BTC-USD
2019-08-06,11476.193359375,12036.990234375,11433.701171875,11941.96875,11941.96875,22194988641.0,BTC-USD
2019-08-07,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,11966.4072265625,19481591729.0,BTC-USD
2019-08-08,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,11862.9365234375,18339989959.0,BTC-USD
2019-08-09,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,11354.0244140625,18125355447.0,BTC-USD
2019-08-10,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,11523.5791015625,15774371517.0,BTC-USD
2019-08-11,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,11382.6162109375,13647198229.0,BTC-USD
2019-08-12,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,10895.830078125,16681503536.0,BTC-USD
2019-08-13,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,10051.7041015625,19990838299.0,BTC-USD
2019-08-14,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,10311.5458984375,22899115082.0,BTC-USD
2019-08-15,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,10374.3388671875,20228207096.0,BTC-USD
2019-08-16,10358.72265625,10452.625,10086.6982421875,10231.744140625,10231.744140625,13778035685.0,BTC-USD
2019-08-17,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,10345.810546875,12999813869.0,BTC-USD
2019-08-18,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,10916.0537109375,16038264603.0,BTC-USD
2019-08-19,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,10763.232421875,15053082175.0,BTC-USD
2019-08-20,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,10138.0498046875,19473084767.0,BTC-USD
2019-08-21,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,10131.0556640625,17097508856.0,BTC-USD
2019-08-22,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,10407.96484375,15627023886.0,BTC-USD
2019-08-23,10407.64453125,10418.0205078125,9982.296875,10159.9609375,10159.9609375,15451030650.0,BTC-USD
2019-08-24,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,10138.517578125,14153856609.0,BTC-USD
2019-08-25,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,10370.8203125,18438654079.0,BTC-USD
2019-08-26,10372.826171875,10381.328125,10087.30078125,10185.5,10185.5,14762609502.0,BTC-USD
2019-08-27,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,9754.4228515625,17603790323.0,BTC-USD
2019-08-28,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,9510.2001953125,17045878500.0,BTC-USD
2019-08-29,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,9598.173828125,13595263986.0,BTC-USD
2019-08-30,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,9630.6640625,11454806419.0,BTC-USD
2019-08-31,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,9757.970703125,11445355859.0,BTC-USD
2019-09-01,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,10346.7607421875,17248102293.0,BTC-USD
2019-09-02,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,10623.5400390625,19384917988.0,BTC-USD
2019-09-03,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,10594.4931640625,16742664768.0,BTC-USD
2019-09-04,10588.18359375,10627.26953125,10516.41796875,10575.533203125,10575.533203125,14551239507.0,BTC-USD
2019-09-05,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,10353.302734375,19536574782.0,BTC-USD
2019-09-06,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,10517.2548828125,15307366476.0,BTC-USD
2019-09-07,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,10441.2763671875,13670567492.0,BTC-USD
2019-09-08,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,10334.974609375,17595943367.0,BTC-USD
2019-09-09,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,10115.9755859375,14906809639.0,BTC-USD
2019-09-10,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,10178.3720703125,15428063426.0,BTC-USD
2019-09-11,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,10410.126953125,15323563925.0,BTC-USD
2019-09-12,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,10360.546875,14109864674.0,BTC-USD
2019-09-13,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,10358.048828125,13468713124.0,BTC-USD
2019-09-14,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,10347.712890625,12043433567.0,BTC-USD
2019-09-15,10347.22265625,10386.8671875,10189.744140625,10276.7939453125,10276.7939453125,15160167778.0,BTC-USD
2019-09-16,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,10241.2724609375,15304603363.0,BTC-USD
2019-09-17,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,10198.248046875,16169268880.0,BTC-USD
2019-09-18,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,10266.4150390625,19937691247.0,BTC-USD
2019-09-19,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,10181.6416015625,14734189639.0,BTC-USD
2019-09-20,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,10019.716796875,13425266806.0,BTC-USD
2019-09-21,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,10070.392578125,13199651698.0,BTC-USD
2019-09-22,10067.962890625,10074.23828125,9727.1435546875,9729.32421875,9729.32421875,15144925408.0,BTC-USD
2019-09-23,9729.3212890625,9804.3173828125,8370.8017578125,8620.56640625,8620.56640625,25002886688.0,BTC-USD
2019-09-24,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,8486.9931640625,21744728352.0,BTC-USD
2019-09-25,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,8118.9677734375,19258205289.0,BTC-USD
2019-09-26,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,8251.845703125,16408941155.0,BTC-USD
2019-09-27,8251.2734375,8285.6171875,8125.431640625,8245.9150390625,8245.9150390625,14141152736.0,BTC-USD
2019-09-28,8246.037109375,8261.70703125,7990.4970703125,8104.185546875,8104.185546875,13034629108.0,BTC-USD
2019-09-29,8104.2265625,8314.2314453125,7830.7587890625,8293.8681640625,8293.8681640625,17115474183.0,BTC-USD
2019-09-30,8299.720703125,8497.6923828125,8232.6796875,8343.2763671875,8343.2763671875,15305343412.0,BTC-USD
2019-10-01,8344.212890625,8393.0419921875,8227.6953125,8393.0419921875,8393.0419921875,13125712442.0,BTC-USD
2019-10-02,8390.7744140625,8414.2275390625,8146.43701171875,8259.9921875,8259.9921875,13668823409.0,BTC-USD
2019-10-03,8259.494140625,8260.0556640625,8151.23681640625,8205.939453125,8205.939453125,13139456229.0,BTC-USD
